measurement_id,sub_id,trial,target_id,guess_id,guess_number,guess_correct
2,40,1,4,5,4,1
2,40,2,3,2,1,1
2,40,2,3,4,2,1
2,40,2,3,5,3,1
2,40,3,6,9,1,0
2,40,3,6,13,2,0
2,40,4,7,13,1,0
2,40,4,7,6,2,1
2,40,5,1,12,1,0
2,40,5,1,8,2,1
2,40,5,1,10,3,0
2,40,6,11,1,1,0
2,40,6,11,8,2,0
2,40,6,11,9,3,1
2,40,7,9,11,1,1
2,40,7,9,1,2,0
2,40,8,12,1,1,0
2,40,8,12,9,2,0
2,40,8,12,11,3,1
2,40,9,13,6,1,0
2,40,9,13,2,2,0
2,40,10,5,4,1,1
2,40,10,5,3,2,1
2,40,10,5,13,3,0
2,40,10,5,2,4,0
2,40,11,2,3,1,1
2,40,11,2,4,2,1
2,40,11,2,8,3,0
2,40,12,8,11,1,0
2,40,12,8,10,2,1
2,40,12,8,1,3,1
2,40,13,10,8,1,1
2,40,13,10,2,2,0
2,40,13,10,1,3,0
2,41,1,2,1,1,1
2,41,1,2,3,2,1
2,41,1,2,4,3,1
2,41,2,12,11,1,1
2,41,2,12,13,2,1
2,41,2,12,10,3,1
2,41,2,12,9,4,0
2,41,3,9,12,1,0
2,41,3,9,8,2,1
2,41,4,13,11,1,1
2,41,4,13,12,2,1
2,41,5,4,5,1,1
2,41,5,4,2,2,1
2,41,5,4,6,3,1
2,41,5,4,3,4,1
2,41,6,1,8,1,1
2,41,6,1,2,2,1
2,41,7,5,3,1,1
2,41,7,5,4,2,1
2,41,7,5,7,3,1
2,41,8,8,1,1,1
2,41,8,8,7,2,0
2,41,8,8,10,3,1
2,41,8,8,12,4,0
2,41,9,10,12,1,1
2,41,9,10,9,2,0
2,41,10,7,6,1,1
2,41,10,7,5,2,1
2,41,11,11,9,1,1
2,41,11,11,13,2,1
2,41,11,11,10,3,0
2,41,12,6,4,1,1
2,41,12,6,7,2,1
2,41,13,3,4,1,1
2,41,13,3,5,2,1
2,41,13,3,2,3,1
2,42,1,13,12,1,1
2,42,1,13,11,2,1
2,42,2,2,6,1,0
2,42,2,2,4,2,1
2,42,2,2,3,3,1
2,42,3,9,6,1,0
2,42,3,9,8,2,1
2,42,3,9,5,3,0
2,42,4,6,7,1,1
2,42,4,6,2,2,0
2,42,5,1,7,1,0
2,42,5,1,8,2,1
2,42,6,8,9,1,1
2,42,6,8,10,2,1
2,42,6,8,1,3,1
2,42,7,5,2,1,0
2,42,7,5,3,2,1
2,42,7,5,7,3,1
2,42,7,5,4,4,1
2,42,8,12,13,1,1
2,42,8,12,10,2,1
2,42,8,12,11,3,1
2,42,9,4,7,1,0
2,42,9,4,5,2,1
2,42,9,4,3,3,1
2,42,10,7,9,1,0
2,42,10,7,6,2,1
2,42,10,7,2,3,0
2,42,11,11,10,1,0
2,42,11,11,12,2,1
2,42,11,11,13,3,1
2,42,12,3,2,1,1
2,42,12,3,4,2,1
2,42,12,3,5,3,1
2,42,13,10,11,1,0
2,42,13,10,8,2,1
2,43,1,4,5,1,1
2,43,1,4,2,2,1
2,43,1,4,6,3,1
2,43,2,6,7,1,1
2,43,2,6,4,2,1
2,43,3,1,2,1,1
2,43,3,1,8,2,1
2,43,4,7,6,1,1
2,43,4,7,5,2,1
2,43,5,2,1,1,1
2,43,5,2,3,2,1
2,43,5,2,4,3,1
2,43,6,11,12,1,1
2,43,6,11,13,2,1
2,43,6,11,9,3,1
2,43,7,3,2,1,1
2,43,7,3,5,2,1
2,43,7,3,7,3,0
2,43,8,5,3,1,1
2,43,8,5,7,2,1
2,43,8,5,4,3,1
2,43,9,13,12,1,1
2,43,9,13,11,2,1
2,43,10,8,10,1,1
2,43,10,8,1,2,1
2,43,10,8,9,3,1
2,43,11,9,8,1,1
2,43,11,9,11,2,1
2,43,12,10,8,1,1
2,43,12,10,12,2,1
2,43,13,12,10,1,1
2,43,13,12,13,2,1
2,43,13,12,11,3,1
2,44,1,9,12,1,0
2,44,1,9,8,2,1
2,44,2,1,3,1,0
2,44,2,1,8,2,1
2,44,2,1,4,3,0
2,44,3,6,4,1,1
2,44,3,6,7,2,1
2,44,3,6,10,3,0
2,44,4,2,8,1,0
2,44,4,2,3,2,1
2,44,4,2,4,3,1
2,44,5,13,11,1,1
2,44,5,13,12,2,1
2,44,6,12,13,1,1
2,44,6,12,8,2,0
2,44,6,12,11,3,1
2,44,7,8,11,1,0
2,44,7,8,1,2,1
2,44,7,8,2,3,0
2,44,8,10,6,1,0
2,44,8,10,3,2,0
2,44,9,11,13,1,1
2,44,9,11,12,2,1
2,44,10,5,7,1,1
2,44,10,5,1,2,0
2,44,11,7,5,1,1
2,44,11,7,6,2,1
2,44,12,4,5,1,1
2,44,12,4,3,2,1
2,44,12,4,2,3,1
2,44,13,3,8,1,0
2,44,13,3,4,2,1
2,44,13,3,2,3,1
2,45,1,6,7,1,1
2,45,1,6,3,2,0
2,45,2,5,7,1,1
2,45,2,5,3,2,1
2,45,2,5,4,3,1
2,45,3,2,4,1,1
2,45,3,2,1,2,1
2,45,3,2,3,3,1
2,45,4,7,6,1,1
2,45,4,7,5,2,1
2,45,5,1,2,1,1
2,45,5,1,8,2,1
2,45,6,3,2,1,1
2,45,6,3,4,2,1
2,45,6,3,5,3,1
2,45,7,12,9,1,0
2,45,7,12,10,2,1
2,45,7,12,11,3,1
2,45,8,13,10,1,0
2,45,8,13,11,2,1
2,45,9,11,8,1,0
2,45,9,11,9,2,1
2,45,9,11,12,3,1
2,45,10,4,6,1,1
2,45,10,4,5,2,1
2,45,10,4,2,3,1
2,45,10,4,3,4,1
2,45,11,8,1,1,1
2,45,11,8,11,2,0
2,45,12,9,12,1,0
2,45,12,9,11,2,1
2,45,13,10,13,1,0
2,45,13,10,12,2,1
2,46,1,13,12,1,1
2,46,1,13,11,2,1
2,46,2,10,8,1,1
2,46,2,10,12,2,1
2,46,3,4,6,1,1
2,46,3,4,5,2,1
2,46,4,6,4,1,1
2,46,4,6,7,2,1
2,46,5,9,8,1,1
2,46,5,9,11,2,1
2,46,6,1,8,1,1
2,46,6,1,2,2,1
2,46,7,11,12,1,1
2,46,7,11,9,2,1
2,46,7,11,13,3,1
2,46,8,3,5,1,1
2,46,8,3,2,2,1
2,46,8,3,7,3,0
2,46,9,2,3,1,1
2,46,9,2,1,2,1
2,46,9,2,7,3,0
2,46,10,8,10,1,1
2,46,10,8,9,2,1
2,46,11,12,11,1,1
2,46,11,12,10,2,1
2,46,11,12,13,3,1
2,46,12,5,7,1,1
2,46,12,5,4,2,1
2,46,12,5,3,3,1
2,46,13,7,5,1,1
2,46,13,7,2,2,0
2,46,13,7,3,3,0
2,47,1,5,3,1,1
2,47,1,5,4,2,1
2,47,1,5,7,3,1
2,47,2,3,2,1,1
2,47,2,3,4,2,1
2,47,2,3,5,3,1
2,47,3,7,6,1,1
2,47,3,7,5,2,1
2,47,4,10,8,1,1
2,47,4,10,12,2,1
2,47,5,2,4,1,1
2,47,5,2,1,2,1
2,47,5,2,3,3,1
2,47,6,11,12,1,1
2,47,6,11,9,2,1
2,47,6,11,13,3,1
2,47,7,1,8,1,1
2,47,7,1,2,2,1
2,47,8,9,11,1,1
2,47,8,9,8,2,1
2,47,9,4,5,1,1
2,47,9,4,3,2,1
2,47,9,4,6,3,1
2,47,9,4,2,4,1
2,47,10,13,11,1,1
2,47,10,13,12,2,1
2,47,11,6,7,1,1
2,47,11,6,4,2,1
2,47,12,8,10,1,1
2,47,12,8,9,2,1
2,47,12,8,1,3,1
2,47,13,12,10,1,1
2,47,13,12,11,2,1
2,47,13,12,13,3,1
2,48,1,10,8,1,1
2,48,1,10,12,2,1
2,48,2,6,5,1,0
2,48,2,6,4,2,1
2,48,2,6,7,3,1
2,48,3,12,11,1,1
2,48,3,12,9,2,0
2,48,3,12,13,3,1
2,48,4,2,4,1,1
2,48,4,2,3,2,1
2,48,4,2,1,3,1
2,48,5,9,11,1,1
2,48,5,9,13,2,0
2,48,5,9,12,3,0
2,48,6,4,2,1,1
2,48,6,4,6,2,1
2,48,6,4,3,3,1
2,48,6,4,5,4,1
2,48,7,13,11,1,1
2,48,7,13,12,2,1
2,48,8,8,10,1,1
2,48,8,8,12,2,0
2,48,9,5,4,1,1
2,48,9,5,7,2,1
2,48,9,5,6,3,0
2,48,10,7,4,1,0
2,48,10,7,5,2,1
2,48,10,7,6,3,1
2,48,11,1,3,1,0
2,48,11,1,5,2,0
2,48,11,1,2,3,1
2,48,12,11,13,1,1
2,48,12,11,9,2,1
2,48,12,11,12,3,1
2,48,13,3,1,1,0
2,48,13,3,4,2,1
2,48,13,3,2,3,1
2,49,1,12,8,1,0
2,49,1,12,13,2,1
2,49,1,12,11,3,1
2,49,2,5,7,1,1
2,49,2,5,4,2,1
2,49,3,10,1,1,0
2,49,3,10,8,2,1
2,49,3,10,2,3,0
2,49,4,2,3,1,1
2,49,4,2,4,2,1
2,49,5,3,2,1,1
2,49,5,3,4,2,1
2,49,5,3,10,3,0
2,49,6,13,8,1,0
2,49,6,13,9,2,0
2,49,7,7,6,1,1
2,49,7,7,5,2,1
2,49,8,9,10,1,0
2,49,8,9,11,2,1
2,49,9,1,2,1,1
2,49,9,1,10,2,0
2,49,9,1,8,3,1
2,49,10,8,11,1,0
2,49,10,8,12,2,0
2,49,10,8,9,3,1
2,49,11,11,12,1,1
2,49,11,11,1,2,0
2,49,12,6,10,1,0
2,49,12,6,7,2,1
2,49,13,4,2,1,1
2,49,13,4,6,2,1
2,49,13,4,5,3,1
2,49,13,4,3,4,1
2,50,1,10,8,1,1
2,50,1,10,12,2,1
2,50,2,4,5,1,1
2,50,2,4,2,2,1
2,50,2,4,3,3,1
2,50,2,4,7,4,0
2,50,3,8,2,1,0
2,50,3,8,6,2,0
2,50,3,8,10,3,1
2,50,4,1,7,1,0
2,50,4,1,5,2,0
2,50,5,12,10,1,1
2,50,5,12,11,2,1
2,50,6,7,5,1,1
2,50,6,7,1,2,0
2,50,7,3,7,1,0
2,50,7,3,4,2,1
2,50,7,3,2,3,1
2,50,7,3,5,4,1
2,50,8,2,3,1,1
2,50,8,2,4,2,1
2,50,8,2,7,3,0
2,50,8,2,5,4,0
2,50,9,6,8,1,0
2,50,9,6,7,2,1
2,50,10,11,13,1,1
2,50,10,11,9,2,1
2,50,10,11,12,3,1
2,50,11,9,11,1,1
2,50,11,9,7,2,0
2,50,12,5,2,1,0
2,50,12,5,7,2,1
2,50,12,5,4,3,1
2,50,12,5,3,4,1
2,50,13,13,11,1,1
2,50,13,13,4,2,0
2,50,13,13,3,3,0
2,51,1,11,8,1,0
2,51,1,11,12,2,1
2,51,2,7,6,1,1
2,51,2,7,5,2,1
2,51,3,10,12,1,1
2,51,3,10,9,2,0
2,51,4,12,11,1,1
2,51,4,12,10,2,1
2,51,4,12,13,3,1
2,51,5,8,9,1,1
2,51,5,8,10,2,1
2,51,5,8,1,3,1
2,51,6,2,1,1,1
2,51,6,2,3,2,1
2,51,6,2,8,3,0
2,51,7,3,8,1,0
2,51,7,3,4,2,1
2,51,7,3,1,3,0
2,51,8,13,12,1,1
2,51,8,13,11,2,1
2,51,9,4,6,1,1
2,51,9,4,3,2,1
2,51,9,4,7,3,0
2,51,9,4,5,4,1
2,51,9,4,8,5,0
2,51,10,1,3,1,0
2,51,10,1,8,2,1
2,51,10,1,2,3,1
2,51,11,5,4,1,1
2,51,12,6,5,1,0
2,51,12,6,7,2,1
2,51,13,9,10,1,0
2,51,13,9,11,2,1
2,52,1,2,3,1,1
2,52,1,2,1,2,1
2,52,1,2,4,3,1
2,52,1,2,8,4,0
2,52,2,6,7,1,1
2,52,2,6,4,2,1
2,52,3,8,2,1,0
2,52,3,8,5,2,0
2,52,3,8,11,3,0
2,52,3,8,10,4,1
2,52,4,7,6,1,1
2,52,4,7,9,2,0
2,52,5,12,11,1,1
2,52,5,12,13,2,1
2,52,5,12,5,3,0
2,52,6,4,3,1,1
2,52,6,4,2,2,1
2,52,6,4,6,3,1
2,52,7,3,2,1,1
2,52,7,3,10,2,0
2,52,7,3,4,3,1
2,52,8,11,13,1,1
2,52,8,11,9,2,1
2,52,8,11,12,3,1
2,52,9,1,2,1,1
2,52,9,1,10,2,0
2,52,10,9,7,1,0
2,52,10,9,11,2,1
2,52,11,10,8,1,1
2,52,11,10,1,2,0
2,52,11,10,5,3,0
2,52,12,13,12,1,1
2,52,12,13,11,2,1
2,52,13,5,3,1,1
2,52,13,5,8,2,0
2,52,13,5,2,3,0
