study,sub_id,measurement_id,model,param_name,param_value,neg_loglik
Study 2,46,D2,bfs,lapse_rate,1.1930677722939226e-17,19.48007488713717
Study 2,46,D2,hybrid,search_threshold,6.365313087347945e-8,10.977541739438047
Study 2,46,D2,hybrid,sr_gamma,0.9349029731289552,10.977541739438047
Study 2,46,D2,hybrid,softmax_temperature,8.044455557652908,10.977541739438047
Study 2,46,D2,sr,sr_gamma,0.9410368645216464,10.545979458610246
Study 2,46,D2,sr,softmax_temperature,2.1850515978229135,10.545979458610246
Study 2,46,D2,sr,lapse_rate,2.278710453059674e-9,10.545979458610246
Study 2,47,D1,bfs,search_threshold,8.86463280410918,46.92520310432728
Study 2,47,D1,bfs,lapse_rate,1.3836732282382699e-9,46.92520310432728
Study 2,47,D1,hybrid,search_threshold,5.060390985619013,42.9863449198387
Study 2,47,D1,hybrid,sr_gamma,0.2572272265930913,42.9863449198387
Study 2,47,D1,hybrid,softmax_temperature,1.9099518358462415,42.9863449198387
Study 2,47,D1,sr,sr_gamma,0.05151558336892541,45.40514790170323
Study 2,47,D1,sr,softmax_temperature,14.28697353610634,45.40514790170323
Study 2,47,D1,sr,lapse_rate,0.1667189596789127,45.40514790170323
Study 2,47,D2,bfs,search_threshold,7.913967823895757,51.24566410832341
Study 2,47,D2,bfs,lapse_rate,3.424092774519092e-9,51.24566410832341
Study 2,47,D2,hybrid,search_threshold,2.1017295365232814e-6,46.16219063233848
Study 2,47,D2,hybrid,sr_gamma,0.4521950688149516,46.16219063233848
Study 2,47,D2,hybrid,softmax_temperature,1.2087895671879598,46.16219063233848
Study 2,47,D2,sr,sr_gamma,0.2445467281437327,46.56477378722264
Study 2,47,D2,sr,softmax_temperature,0.3962522252057285,46.56477378722264
Study 2,47,D2,sr,lapse_rate,0.0756406828272951,46.56477378722264
Study 2,48,D1,bfs,search_threshold,32.18785409102418,45.33344565279872
Study 2,48,D1,bfs,lapse_rate,0.1344783168423708,45.33344565279872
Study 2,48,D1,hybrid,search_threshold,2.8086175878669123e-05,52.41362934392807
Study 2,48,D1,hybrid,sr_gamma,0.936577556661464,52.41362934392807
Study 2,48,D1,hybrid,softmax_temperature,1.642936056931937,52.41362934392807
Study 2,48,D1,sr,sr_gamma,0.9625108784790076,38.48389444545409
Study 2,48,D1,sr,softmax_temperature,50.28079706329656,38.48389444545409
Study 2,48,D1,sr,lapse_rate,0.2087862237606158,38.48389444545409
Study 2,48,D2,bfs,search_threshold,16.05115553806825,60.92396408059184
Study 2,48,D2,bfs,lapse_rate,0.30642184450497845,60.92396408059184
Study 2,48,D2,hybrid,search_threshold,5.519897058016766,60.56534957284288
Study 2,48,D2,hybrid,sr_gamma,0.9899999115363096,60.56534957284288
Study 2,48,D2,hybrid,softmax_temperature,2.434136850307543,60.56534957284288
Study 2,48,D2,sr,sr_gamma,0.9730739326556718,58.31429965733853
Study 2,48,D2,sr,softmax_temperature,2.5211419300831475,58.31429965733853
Study 2,48,D2,sr,lapse_rate,0.3292683321847845,58.31429965733853
Study 2,49,D1,bfs,search_threshold,9.426232539731442,65.44817487158853
Study 2,49,D1,bfs,lapse_rate,0.28700376783625753,65.44817487158853
Study 2,49,D1,hybrid,search_threshold,4.531203660256388,64.81571633919458
Study 2,49,D1,hybrid,sr_gamma,0.7161143414268253,64.81571633919458
Study 2,49,D1,hybrid,softmax_temperature,1.1500932928907477,64.81571633919458
Study 2,49,D1,sr,sr_gamma,0.6851111488797129,63.51886596099673
Study 2,49,D1,sr,softmax_temperature,0.4434908830936975,63.51886596099673
Study 2,49,D1,sr,lapse_rate,0.3760073577629654,63.51886596099673
Study 2,49,D2,bfs,search_threshold,32.06505057119776,60.38122919367961
Study 2,49,D2,bfs,lapse_rate,0.30426687197517205,60.38122919367961
Study 2,49,D2,hybrid,search_threshold,7.584306165145979e-5,62.728373544584485
Study 2,49,D2,hybrid,sr_gamma,0.8535340590291394,62.728373544584485
Study 2,49,D2,hybrid,softmax_temperature,1.234645623576498,62.728373544584485
Study 2,49,D2,sr,sr_gamma,0.7831102800387979,58.89683397371908
Study 2,49,D2,sr,softmax_temperature,3.4376758265670926,58.89683397371908
Study 2,49,D2,sr,lapse_rate,0.4159529276045838,58.89683397371908
Study 2,50,D1,bfs,search_threshold,5.341328679317342,71.24353225276094
Study 2,50,D1,bfs,lapse_rate,3.5099593059442723e-8,71.24353225276094
Study 2,50,D1,hybrid,search_threshold,6.323745875242867e-6,68.1415139289842
Study 2,50,D1,hybrid,sr_gamma,0.04812169162736721,68.1415139289842
Study 2,50,D1,hybrid,softmax_temperature,1.0436279452217638,68.1415139289842
Study 2,50,D1,sr,sr_gamma,0.04244812990642858,68.34378382720799
Study 2,50,D1,sr,softmax_temperature,0.04149891195649595,68.34378382720799
Study 2,50,D1,sr,lapse_rate,3.7974300197828943e-6,68.34378382720799
Study 2,50,D2,bfs,search_threshold,5.101346349273378,75.3330649347044
Study 2,50,D2,bfs,lapse_rate,0.13588110901444572,75.3330649347044
Study 2,50,D2,hybrid,search_threshold,6.071662014474573e-7,73.75002154210617
Study 2,50,D2,hybrid,sr_gamma,0.2381535623977993,73.75002154210617
Study 2,50,D2,hybrid,softmax_temperature,1.0362054805201706,73.75002154210617
Study 2,50,D2,sr,sr_gamma,0.2704052392683256,73.59421088330026
Study 2,50,D2,sr,softmax_temperature,0.03733951758056866,73.59421088330026
Study 2,50,D2,sr,lapse_rate,1.3870992907195682e-6,73.59421088330026
Study 2,51,D1,bfs,search_threshold,6.915720337468668,71.17307265231953
Study 2,51,D1,bfs,lapse_rate,0.23172356513211348,71.17307265231953
Study 2,51,D1,hybrid,search_threshold,4.2681462482130493e-5,71.08829295996826
Study 2,51,D1,hybrid,sr_gamma,0.6979710657386499,71.08829295996826
Study 2,51,D1,hybrid,softmax_temperature,1.0916393471649104,71.08829295996826
Study 2,51,D1,sr,sr_gamma,0.3195959984925849,71.0742026355848
Study 2,51,D1,sr,softmax_temperature,0.29297578648297906,71.0742026355848
Study 2,51,D1,sr,lapse_rate,0.4826116175010691,71.0742026355848
Study 2,51,D2,bfs,search_threshold,13.478548918919886,72.28561150556558
Study 2,51,D2,bfs,lapse_rate,0.5471286079600274,72.28561150556558
Study 2,51,D2,hybrid,search_threshold,2.3312569795664227e-5,71.92740467937655
Study 2,51,D2,hybrid,sr_gamma,0.7802421223587019,71.92740467937655
Study 2,51,D2,hybrid,softmax_temperature,1.1052643630881094,71.92740467937655
Study 2,51,D2,sr,sr_gamma,0.989999983891368,69.49496654232892
Study 2,51,D2,sr,softmax_temperature,26.82283792809224,69.49496654232892
Study 2,51,D2,sr,lapse_rate,0.5824013119549326,69.49496654232892
Study 2,52,D1,bfs,search_threshold,7.03106738253673,64.24858510565839
Study 2,52,D1,bfs,lapse_rate,9.19025515897336e-9,64.24858510565839
Study 2,52,D1,hybrid,search_threshold,6.043893569244851,62.29449314587448
Study 2,52,D1,hybrid,sr_gamma,0.00290820645412319,62.29449314587448
Study 2,52,D1,hybrid,softmax_temperature,656306.6734049505,62.29449314587448
Study 2,52,D1,sr,sr_gamma,0.00774690705455481,63.7337254696448
Study 2,52,D1,sr,softmax_temperature,13.399931649473416,63.7337254696448
Study 2,52,D1,sr,lapse_rate,0.3422964354500041,63.7337254696448
Study 2,52,D2,bfs,search_threshold,7.44727454117797,62.81349329855133
Study 2,52,D2,bfs,lapse_rate,0.11009908569930146,62.81349329855133
Study 2,52,D2,hybrid,search_threshold,1.1898633931597336,62.098193660412726
Study 2,52,D2,hybrid,sr_gamma,0.5021028039043645,62.098193660412726
Study 2,52,D2,hybrid,softmax_temperature,1.1062732717048915,62.098193660412726
Study 2,52,D2,sr,sr_gamma,0.00532347045300617,60.697135280097775
Study 2,52,D2,sr,softmax_temperature,13.518754998074703,60.697135280097775
Study 2,52,D2,sr,lapse_rate,0.2603054844172683,60.697135280097775
Study 3,1,D1,bfs,search_threshold,31.351756422225623,63.26906906041443
Study 3,1,D1,bfs,lapse_rate,0.35709939097041243,63.26906906041443
Study 3,1,D1,hybrid,search_threshold,5.285002753625012e-5,65.2496546012903
Study 3,1,D1,hybrid,sr_gamma,0.8535287822225281,65.2496546012903
Study 3,1,D1,hybrid,softmax_temperature,1.2046554674007035,65.2496546012903
Study 3,1,D1,sr,sr_gamma,0.7266665655450171,61.44432253874913
Study 3,1,D1,sr,softmax_temperature,0.6014902120293861,61.44432253874913
Study 3,1,D1,sr,lapse_rate,0.3725109320521698,61.44432253874913
Study 3,1,D1b,bfs,search_threshold,8.74099488384595,54.43989513523922
Study 3,1,D1b,bfs,lapse_rate,0.01118581077336584,54.43989513523922
Study 3,1,D1b,hybrid,search_threshold,6.836932398291974,51.90413465305314
Study 3,1,D1b,hybrid,sr_gamma,0.9872151165694232,51.90413465305314
Study 3,1,D1b,hybrid,softmax_temperature,2.5141183871679327,51.90413465305314
Study 3,1,D1b,sr,sr_gamma,0.9009049003613572,53.17270213865296
Study 3,1,D1b,sr,softmax_temperature,0.366483145854627,53.17270213865296
Study 3,1,D1b,sr,lapse_rate,4.5160244049926663e-8,53.17270213865296
Study 3,1,D2,bfs,search_threshold,7.946473864609385,55.891290535435424
Study 3,1,D2,bfs,lapse_rate,1.8509709939739714e-9,55.891290535435424
Study 3,1,D2,hybrid,search_threshold,6.69517084195661,53.923658626406585
Study 3,1,D2,hybrid,sr_gamma,0.971163479496752,53.923658626406585
Study 3,1,D2,hybrid,softmax_temperature,1.4528868375787067,53.923658626406585
Study 3,1,D2,sr,sr_gamma,0.8175505455248068,54.06241732056187
Study 3,1,D2,sr,softmax_temperature,0.24904486388482364,54.06241732056187
Study 3,1,D2,sr,lapse_rate,3.2778415905150625e-8,54.06241732056187
Study 3,2,D1,bfs,search_threshold,8.10093947515793,75.73216664323495
Study 3,2,D1,bfs,lapse_rate,0.551819505358411,75.73216664323495
Study 3,2,D1,hybrid,search_threshold,6.077579138818057,75.50466718495142
Study 3,2,D1,hybrid,sr_gamma,7.597049963253738e-10,75.50466718495142
Study 3,2,D1,hybrid,softmax_temperature,0.491977222192412,75.50466718495142
Study 3,2,D1,sr,sr_gamma,0.934055237836339,76.60899862370273
Study 3,2,D1,sr,softmax_temperature,0.5517969742338826,76.60899862370273
Study 3,2,D1,sr,lapse_rate,0.6607966621122698,76.60899862370273
Study 3,2,D1b,bfs,search_threshold,13.48969255107854,63.57914674040317
Study 3,2,D1b,bfs,lapse_rate,0.3136680555629488,63.57914674040317
Study 3,2,D1b,hybrid,search_threshold,2.478472807226083e-12,61.851203261102825
Study 3,2,D1b,hybrid,sr_gamma,0.9899999991665654,61.851203261102825
Study 3,2,D1b,hybrid,softmax_temperature,3.9829984946452552,61.851203261102825
Study 3,2,D1b,sr,sr_gamma,0.9899999998272518,62.492860602930016
Study 3,2,D1b,sr,softmax_temperature,1.33767697424938,62.492860602930016
Study 3,2,D1b,sr,lapse_rate,6.008259346717063e-15,62.492860602930016
Study 3,2,D2,bfs,search_threshold,9.715265515361397,56.65179932760319
Study 3,2,D2,bfs,lapse_rate,0.02436715637704828,56.65179932760319
Study 3,2,D2,hybrid,search_threshold,10.242537893597024,55.84821331168024
Study 3,2,D2,hybrid,sr_gamma,0.24786778677802,55.84821331168024
Study 3,2,D2,hybrid,softmax_temperature,0.2471504237677872,55.84821331168024
Study 3,2,D2,sr,sr_gamma,0.9771220349669548,57.99467355921803
Study 3,2,D2,sr,softmax_temperature,0.8238898018103366,57.99467355921803
Study 3,2,D2,sr,lapse_rate,4.020983600970693e-8,57.99467355921803
Study 3,3,D1,bfs,search_threshold,4.313849765597018,79.59356297513156
Study 3,3,D1,bfs,lapse_rate,0.7768018691196686,79.59356297513156
Study 3,3,D1,hybrid,search_threshold,3.801647319989146,78.7860172940499
Study 3,3,D1,hybrid,sr_gamma,0.9008511492157096,78.7860172940499
Study 3,3,D1,hybrid,softmax_temperature,0.9253611124401706,78.7860172940499
Study 3,3,D1,sr,sr_gamma,0.9899999999992384,79.37029019727524
Study 3,3,D1,sr,softmax_temperature,-0.14984127362900082,79.37029019727524
Study 3,3,D1,sr,lapse_rate,1.4268942246917746e-5,79.37029019727524
Study 3,3,D1b,bfs,search_threshold,2.6733973111200577,79.42455503576699
Study 3,3,D1b,bfs,lapse_rate,2.02892823942163e-6,79.42455503576699
Study 3,3,D1b,hybrid,search_threshold,9.305267529076276e-5,79.01457985950141
Study 3,3,D1b,hybrid,sr_gamma,0.00367559969769949,79.01457985950141
Study 3,3,D1b,hybrid,softmax_temperature,1.0084404757078649,79.01457985950141
Study 3,3,D1b,sr,sr_gamma,0.01387009621626418,78.20001314888351
Study 3,3,D1b,sr,softmax_temperature,13.566140017336174,78.20001314888351
Study 3,3,D1b,sr,lapse_rate,0.8041060464324656,78.20001314888351
Study 3,3,D2,bfs,search_threshold,3.8119428020247743,78.16259135569355
Study 3,3,D2,bfs,lapse_rate,1.3868784084795862e-8,78.16259135569355
Study 3,3,D2,hybrid,search_threshold,5.440628330275341,72.9866127636233
Study 3,3,D2,hybrid,sr_gamma,0.8506865052712588,72.9866127636233
Study 3,3,D2,hybrid,softmax_temperature,0.7725595188832798,72.9866127636233
Study 3,3,D2,sr,sr_gamma,3.946333516510956e-12,78.04316336527246
Study 3,3,D2,sr,softmax_temperature,0.01338222061645838,78.04316336527246
Study 3,3,D2,sr,lapse_rate,1.2305753046433843e-6,78.04316336527246
Study 3,4,D1,bfs,search_threshold,12.399390516139857,41.11592122844188
Study 3,4,D1,bfs,lapse_rate,0.0690287765827772,41.11592122844188
Study 3,4,D1,hybrid,search_threshold,3.6179550865899617,47.56618305241728
Study 3,4,D1,hybrid,sr_gamma,0.8360933288187669,47.56618305241728
Study 3,4,D1,hybrid,softmax_temperature,1.4393722943063751,47.56618305241728
Study 3,4,D1,sr,sr_gamma,0.5631924324041739,38.982327641860664
Study 3,4,D1,sr,softmax_temperature,0.953129031261494,38.982327641860664
Study 3,4,D1,sr,lapse_rate,0.14060607222395416,38.982327641860664
Study 3,4,D1b,bfs,search_threshold,32.1778283951902,33.78264362482716
Study 3,4,D1b,bfs,lapse_rate,0.05956000323577558,33.78264362482716
Study 3,4,D1b,hybrid,search_threshold,1.1218867697907635,35.33603130113294
Study 3,4,D1b,hybrid,sr_gamma,0.9031679255193084,35.33603130113294
Study 3,4,D1b,hybrid,softmax_temperature,1.9450320064458,35.33603130113294
Study 3,4,D1b,sr,sr_gamma,0.8034577574378036,26.375651216395944
Study 3,4,D1b,sr,softmax_temperature,16.608452472077147,26.375651216395944
Study 3,4,D1b,sr,lapse_rate,0.12174025428100678,26.375651216395944
Study 3,4,D2,bfs,search_threshold,33.89164283798323,34.68287911130404
Study 3,4,D2,bfs,lapse_rate,0.0726117168321646,34.68287911130404
Study 3,4,D2,hybrid,search_threshold,3.010183999077141,36.829516689892095
Study 3,4,D2,hybrid,sr_gamma,0.8953600268696974,36.829516689892095
Study 3,4,D2,hybrid,softmax_temperature,1.86593066123866,36.829516689892095
Study 3,4,D2,sr,sr_gamma,0.96437370656977806,23.864187008509667
Study 3,4,D2,sr,softmax_temperature,50.23825752772221,23.864187008509667
Study 3,4,D2,sr,lapse_rate,0.10466235720735811,23.864187008509667
Study 3,5,D1,bfs,search_threshold,7.567442814673038,72.31503280183479
Study 3,5,D1,bfs,lapse_rate,0.37265181921664137,72.31503280183479
Study 3,5,D1,hybrid,search_threshold,1.3167048455264116e-5,71.12691361817642
Study 3,5,D1,hybrid,sr_gamma,0.7765916429224194,71.12691361817642
Study 3,5,D1,hybrid,softmax_temperature,1.111446855659243,71.12691361817642
Study 3,5,D1,sr,sr_gamma,0.6017605264504036,70.49664695313442
Study 3,5,D1,sr,softmax_temperature,0.2451105352242557,70.49664695313442
Study 3,5,D1,sr,lapse_rate,0.45175258028173393,70.49664695313442
Study 3,5,D1b,bfs,search_threshold,9.989378850541732e-19,79.71192576439371
Study 3,5,D1b,bfs,lapse_rate,0.9999999999999998,79.71192576439371
Study 3,5,D1b,hybrid,search_threshold,1.6140495732322797,79.1328734962324
Study 3,5,D1b,hybrid,sr_gamma,5.067415154592524e-13,79.1328734962324
Study 3,5,D1b,hybrid,softmax_temperature,0.9899298788690016,79.1328734962324
Study 3,5,D1b,sr,sr_gamma,2.0243529173511514e-7,79.05646512361861
Study 3,5,D1b,sr,softmax_temperature,-0.00833015594097981,79.05646512361861
Study 3,5,D1b,sr,lapse_rate,2.947297277067013e-6,79.05646512361861
Study 3,5,D2,bfs,search_threshold,13.008650999589255,76.32122908986854
Study 3,5,D2,bfs,lapse_rate,0.6834660975382814,76.32122908986854
Study 3,5,D2,hybrid,search_threshold,6.44895347653242e-6,75.25033339607356
Study 3,5,D2,hybrid,sr_gamma,0.99,75.25033339607356
Study 3,5,D2,hybrid,softmax_temperature,1.7672172019446268,75.25033339607356
Study 3,5,D2,sr,sr_gamma,0.989735522949681,75.34297575492008
Study 3,5,D2,sr,softmax_temperature,0.5509034414706943,75.34297575492008
Study 3,5,D2,sr,lapse_rate,3.264546399762595e-5,75.34297575492008
Study 3,6,D1,bfs,search_threshold,9.587400137361811,50.90536660849891
Study 3,6,D1,bfs,lapse_rate,1.0856469471702723e-9,50.90536660849891
Study 3,6,D1,hybrid,search_threshold,7.275659950644935,48.94336786827675
Study 3,6,D1,hybrid,sr_gamma,0.6259544690571216,48.94336786827675
Study 3,6,D1,hybrid,softmax_temperature,1.4507873018601187,48.94336786827675
Study 3,6,D1,sr,sr_gamma,0.8858447922494693,51.82757981052291
Study 3,6,D1,sr,softmax_temperature,0.34987687956846864,51.82757981052291
Study 3,6,D1,sr,lapse_rate,5.8248395607204585e-8,51.82757981052291
Study 3,6,D1b,bfs,search_threshold,36.72049591243923,42.85460729204839
Study 3,6,D1b,bfs,lapse_rate,0.12968393404143772,42.85460729204839
Study 3,6,D1b,hybrid,search_threshold,5.273210679265411,39.03034555001046
Study 3,6,D1b,hybrid,sr_gamma,0.569668214788002,39.03034555001046
Study 3,6,D1b,hybrid,softmax_temperature,1.655706509734999,39.03034555001046
Study 3,6,D1b,sr,sr_gamma,0.5828312470323088,36.16160667564721
Study 3,6,D1b,sr,softmax_temperature,3.179089726522452,36.16160667564721
Study 3,6,D1b,sr,lapse_rate,0.18199434809057233,36.16160667564721
Study 3,6,D2,bfs,search_threshold,52.47596870779197,32.43978227179891
Study 3,6,D2,bfs,lapse_rate,0.04962157027245219,32.43978227179891
Study 3,6,D2,hybrid,search_threshold,4.845116288230093,25.777714141763894
Study 3,6,D2,hybrid,sr_gamma,0.11245375725742936,25.777714141763894
Study 3,6,D2,hybrid,softmax_temperature,4468371.495252496,25.777714141763894
Study 3,6,D2,sr,sr_gamma,0.841921345827038,27.573548965361372
Study 3,6,D2,sr,softmax_temperature,0.6127355693793216,27.573548965361372
Study 3,6,D2,sr,lapse_rate,7.734832031819308e-8,27.573548965361372
Study 3,7,D1,bfs,search_threshold,7.75816620345468,62.09389889475159
Study 3,7,D1,bfs,lapse_rate,0.13551753333421215,62.09389889475159
Study 3,7,D1,hybrid,search_threshold,2.228244825172757e-7,59.464101369763775
Study 3,7,D1,hybrid,sr_gamma,0.4048853613761043,59.464101369763775
Study 3,7,D1,hybrid,softmax_temperature,1.1067845370976082,59.464101369763775
Study 3,7,D1,sr,sr_gamma,0.0047187082787251,56.524412779220555
Study 3,7,D1,sr,softmax_temperature,13.566779256493298,56.524412779220555
Study 3,7,D1,sr,lapse_rate,0.1850165750505248,56.524412779220555
Study 3,7,D1b,bfs,search_threshold,34.969929304127625,52.08017235058533
Study 3,7,D1b,bfs,lapse_rate,0.19934884367010847,52.08017235058533
Study 3,7,D1b,hybrid,search_threshold,4.821012844837089e-7,48.69819523648184
Study 3,7,D1b,hybrid,sr_gamma,0.8286963493601788,48.69819523648184
Study 3,7,D1b,hybrid,softmax_temperature,1.360299391364073,48.69819523648184
Study 3,7,D1b,sr,sr_gamma,0.9400984583875872,47.48291068885672
Study 3,7,D1b,sr,softmax_temperature,1.943242923522116,47.48291068885672
Study 3,7,D1b,sr,lapse_rate,0.24198667512630903,47.48291068885672
Study 3,7,D2,bfs,search_threshold,87.36344251223636,21.506596827476812
Study 3,7,D2,bfs,lapse_rate,3.566237436861255e-18,21.506596827476812
Study 3,7,D2,hybrid,search_threshold,6.95407186046464e-6,17.240414342310242
Study 3,7,D2,hybrid,sr_gamma,0.8895461334921786,17.240414342310242
Study 3,7,D2,hybrid,softmax_temperature,2.9789082908731643,17.240414342310242
Study 3,7,D2,sr,sr_gamma,0.7261631929858205,17.364165088891202
Study 3,7,D2,sr,softmax_temperature,15.745682934483549,17.364165088891202
Study 3,7,D2,sr,lapse_rate,0.06955559355099324,17.364165088891202
Study 3,8,D1,bfs,search_threshold,8.10447746314137,51.610729822937365
Study 3,8,D1,bfs,lapse_rate,9.775324805012717e-9,51.610729822937365
Study 3,8,D1,hybrid,search_threshold,8.441758200065302e-6,46.8057104628752
Study 3,8,D1,hybrid,sr_gamma,0.567019424873159,46.8057104628752
Study 3,8,D1,hybrid,softmax_temperature,1.2297337422167691,46.8057104628752
Study 3,8,D1,sr,sr_gamma,0.03389807513264152,45.77322240369912
Study 3,8,D1,sr,softmax_temperature,13.489991989786034,45.77322240369912
Study 3,8,D1,sr,lapse_rate,0.16734618756757014,45.77322240369912
Study 3,8,D1b,bfs,search_threshold,7.980953236663089,49.78920200107567
Study 3,8,D1b,bfs,lapse_rate,9.218155010712821e-10,49.78920200107567
Study 3,8,D1b,hybrid,search_threshold,7.598941233531423e-6,40.858864228327
Study 3,8,D1b,hybrid,sr_gamma,0.3973935903228334,40.858864228327
Study 3,8,D1b,hybrid,softmax_temperature,1.2752773234111092,40.858864228327
Study 3,8,D1b,sr,sr_gamma,0.38909274113959186,40.4425674323536
Study 3,8,D1b,sr,softmax_temperature,0.2535636357544677,40.4425674323536
Study 3,8,D1b,sr,lapse_rate,1.1090883478835936e-8,40.4425674323536
Study 3,8,D2,bfs,search_threshold,8.478413115830023,45.10751756351358
Study 3,8,D2,bfs,lapse_rate,9.46194416011314e-10,45.10751756351358
Study 3,8,D2,hybrid,search_threshold,2.9203839929665123,33.64153296255878
Study 3,8,D2,hybrid,sr_gamma,0.01906368604920508,33.64153296255878
Study 3,8,D2,hybrid,softmax_temperature,3820.549827197992,33.64153296255878
Study 3,8,D2,sr,sr_gamma,0.01355424676158774,34.34967241354164
Study 3,8,D2,sr,softmax_temperature,13.779980706045,34.34967241354164
Study 3,8,D2,sr,lapse_rate,0.04090793163745312,34.34967241354164
Study 3,9,D1,bfs,search_threshold,4.0583144806522287e-19,79.71192576439371
Study 3,9,D1,bfs,lapse_rate,0.9999999999999992,79.71192576439371
Study 3,9,D1,hybrid,search_threshold,7.091064497360346e-70,77.64508201215897
Study 3,9,D1,hybrid,sr_gamma,7.461796283541788e-8,77.64508201215897
Study 3,9,D1,hybrid,softmax_temperature,0.9843678732391888,77.64508201215897
Study 3,9,D1,sr,sr_gamma,1.35199788875658e-7,77.81628686829399
Study 3,9,D1,sr,softmax_temperature,-0.08491553920586133,77.81628686829399
Study 3,9,D1,sr,lapse_rate,0.7053135567504322,77.81628686829399
Study 3,9,D1b,bfs,search_threshold,1.159281403084899e-17,79.71192576439371
Study 3,9,D1b,bfs,lapse_rate,0.9999999999999972,79.71192576439371
Study 3,9,D1b,hybrid,search_threshold,3.9497534200942365e-6,77.52394427319825
Study 3,9,D1b,hybrid,sr_gamma,0.03400069860000308,77.52394427319825
Study 3,9,D1b,hybrid,softmax_temperature,0.9831938811348993,77.52394427319825
Study 3,9,D1b,sr,sr_gamma,0.04552118959990915,77.61280825208198
Study 3,9,D1b,sr,softmax_temperature,-0.01598124073123203,77.61280825208198
Study 3,9,D1b,sr,lapse_rate,5.037283492655311e-8,77.61280825208198
Study 3,9,D2,bfs,search_threshold,1.128386972113433e-4,79.71169508857474
Study 3,9,D2,bfs,lapse_rate,0.6272688112146525,79.71169508857474
Study 3,9,D2,hybrid,search_threshold,5.005601528443787,78.26676172734555
Study 3,9,D2,hybrid,sr_gamma,0.04568409183284757,78.26676172734555
Study 3,9,D2,hybrid,softmax_temperature,0.47000891212032225,78.26676172734555
Study 3,9,D2,sr,sr_gamma,7.038882926559223e-5,79.11528856725346
Study 3,9,D2,sr,softmax_temperature,-13367.576773469107,79.11528856725346
Study 3,9,D2,sr,lapse_rate,0.8809644576916147,79.11528856725346
Study 3,10,D1,bfs,search_threshold,4.919372895369993,77.85901726759356
Study 3,10,D1,bfs,lapse_rate,0.3594112595623886,77.85901726759356
Study 3,10,D1,hybrid,search_threshold,2.3271870513294688e-6,77.24701284754128
Study 3,10,D1,hybrid,sr_gamma,7.564122180387607e-9,77.24701284754128
Study 3,10,D1,hybrid,softmax_temperature,1.016401379747761,77.24701284754128
Study 3,10,D1,sr,sr_gamma,1.500236347902786e-7,77.11910394302306
Study 3,10,D1,sr,softmax_temperature,0.01706816170876035,77.11910394302306
Study 3,10,D1,sr,lapse_rate,1.4321376262665514e-203,77.11910394302306
Study 3,10,D1b,bfs,search_threshold,5.056196680207999,73.32379187917685
Study 3,10,D1b,bfs,lapse_rate,1.0810645330127611e-8,73.32379187917685
Study 3,10,D1b,hybrid,search_threshold,3.0756021732124604e-6,72.55108845820071
Study 3,10,D1b,hybrid,sr_gamma,1.4354449651076436e-34,72.55108845820071
Study 3,10,D1b,hybrid,softmax_temperature,1.0300225660709046,72.55108845820071
Study 3,10,D1b,sr,sr_gamma,0.02130396440480496,72.08468650050766
Study 3,10,D1b,sr,softmax_temperature,0.03193223481934559,72.08468650050766
Study 3,10,D1b,sr,lapse_rate,1.8844163393361178e-18,72.08468650050766
Study 3,10,D2,bfs,search_threshold,3.661163772407444,78.16440982836396
Study 3,10,D2,bfs,lapse_rate,5.5939993185803583e-8,78.16440982836396
Study 3,10,D2,hybrid,search_threshold,1.034128775873445e-9,77.8709827084235
Study 3,10,D2,hybrid,sr_gamma,1.3537556456418386e-7,77.8709827084235
Study 3,10,D2,hybrid,softmax_temperature,1.0140687587236534,77.8709827084235
Study 3,10,D2,sr,sr_gamma,0.9899991840877058,77.61632408251718
Study 3,10,D2,sr,softmax_temperature,4.519912311568884,77.61632408251718
Study 3,10,D2,sr,lapse_rate,0.7659560156178782,77.61632408251718
Study 3,11,D1,bfs,search_threshold,9.352516115454508,65.97675032314851
Study 3,11,D1,bfs,lapse_rate,0.2977534685852375,65.97675032314851
Study 3,11,D1,hybrid,search_threshold,4.653594499309707,66.93285776698956
Study 3,11,D1,hybrid,sr_gamma,0.9899999477981104,66.93285776698956
Study 3,11,D1,hybrid,softmax_temperature,2.160945026122241,66.93285776698956
Study 3,11,D1,sr,sr_gamma,0.4289471182607106,66.4692434503607
Study 3,11,D1,sr,softmax_temperature,0.5170286285586565,66.4692434503607
Study 3,11,D1,sr,lapse_rate,0.4279527745031206,66.4692434503607
Study 3,11,D1b,bfs,search_threshold,10.5100283299518,66.52670959499558
Study 3,11,D1b,bfs,lapse_rate,0.35935505161469083,66.52670959499558
Study 3,11,D1b,hybrid,search_threshold,4.336102293521483e-6,67.42278682565903
Study 3,11,D1b,hybrid,sr_gamma,0.8690251444556812,67.42278682565903
Study 3,11,D1b,hybrid,softmax_temperature,1.1960813482068222,67.42278682565903
Study 3,11,D1b,sr,sr_gamma,0.8092628065436298,66.98954015900635
Study 3,11,D1b,sr,softmax_temperature,0.38476543106411426,66.98954015900635
Study 3,11,D1b,sr,lapse_rate,0.39090479951126467,66.98954015900635
Study 3,11,D2,bfs,search_threshold,7.194755329882618,66.29851784338933
Study 3,11,D2,bfs,lapse_rate,0.15944004336689815,66.29851784338933
Study 3,11,D2,hybrid,search_threshold,7.836867127121468,65.51356067626699
Study 3,11,D2,hybrid,sr_gamma,1.0337939385279133e-6,65.51356067626699
